country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Sweden,SWE,1/8/2021,0,0,0,0,3738,0,0,0,370,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/9/2021,0,0,0,0,4143,0,0,0,410,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/10/2021,45547,45536,11,0,4549,0,0,0,450,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/11/2021,0,0,0,0,5329,0,0,0,528,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/12/2021,0,0,0,0,6109,0,0,0,605,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/13/2021,0,0,0,0,6889,0,0,0,682,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/14/2021,0,0,0,0,7669,0,0,0,759,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/15/2021,0,0,0,0,8449,0,0,0,837,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/16/2021,0,0,0,0,9229,0,0,0,914,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/17/2021,115607,115476,131,0,10009,1,1,0,991,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/18/2021,0,0,0,0,10677,0,0,0,1057,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/19/2021,0,0,0,0,11345,0,0,0,1123,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/20/2021,0,0,0,0,12013,0,0,0,1189,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/21/2021,0,0,0,0,12681,0,0,0,1256,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/22/2021,0,0,0,0,13349,0,0,0,1322,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/23/2021,0,0,0,0,14017,0,0,0,1388,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/24/2021,218402,209381,9021,0,14685,2,2,0,1454,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/25/2021,0,0,0,0,13020,0,0,0,1289,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/26/2021,0,0,0,0,11355,0,0,0,1124,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/27/2021,0,0,0,0,9689,0,0,0,959,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/28/2021,230517,216269,14248,0,8024,2,2,0,795,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/29/2021,248991,230068,18923,18474,8566,2,2,0,848,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/30/2021,0,0,0,0,7763,0,0,0,769,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,1/31/2021,0,0,0,0,6960,0,0,0,689,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,2/1/2021,0,0,0,0,7823,0,0,0,775,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,2/2/2021,285257,256978,28279,0,8685,2,2,0,860,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,2/3/2021,298279,264148,34131,13022,10113,2,2,0,1001,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,2/4/2021,320378,276008,44370,22099,12837,3,2,0,1271,Pfizer/BioNTech,Public Health Agency of Sweden
Sweden,SWE,2/5/2021,343872,286853,57019,23494,13554,3,2,0,1342,Pfizer/BioNTech,Public Health Agency of Sweden
Switzerland,CHE,12/23/2020,0,0,0,0,0,0,0,0,0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/24/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/25/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/26/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/27/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/28/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/29/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/30/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,12/31/2020,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/1/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/2/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/3/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/4/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/5/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/6/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/7/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/8/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/9/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/10/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/11/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/12/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/13/2021,0,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/14/2021,66000,0,0,0,3000,0,0,0,347,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/15/2021,0,0,0,0,3829,0,0,0,442,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/16/2021,0,0,0,0,4657,0,0,0,538,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/17/2021,0,0,0,0,5486,0,0,0,634,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/18/2021,0,0,0,0,6314,0,0,0,730,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/19/2021,110000,0,0,0,7143,1,0,0,825,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/20/2021,0,0,0,0,10984,0,0,0,1269,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/21/2021,169783,0,0,0,14826,1,0,0,1713,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/22/2021,0,0,0,0,14883,0,0,0,1720,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/23/2021,0,0,0,0,14939,0,0,0,1726,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/24/2021,197368,0,0,0,14995,2,0,0,1733,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/25/2021,0,0,0,0,15587,0,0,0,1801,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/26/2021,0,0,0,0,16179,0,0,0,1869,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/27/2021,0,0,0,0,13758,0,0,0,1590,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/28/2021,0,0,0,0,11336,0,0,0,1310,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/29/2021,262081,0,0,0,11872,3,0,0,1372,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/30/2021,0,0,0,0,14341,0,0,0,1657,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,1/31/2021,315033,0,0,0,16809,3,0,0,1942,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,2/1/2021,0,0,0,0,17495,0,0,0,2021,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,2/2/2021,0,0,0,0,18180,0,0,0,2101,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Switzerland,CHE,2/3/2021,368252,0,0,0,18865,4,0,0,2180,"Moderna, Pfizer/BioNTech",Federal Office of Public Health
Turkey,TUR,1/13/2021,0,0,0,0,0,0,0,0,0,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/14/2021,279452,0,0,279452,279452,0,0,0,3313,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/15/2021,616652,0,0,337200,308326,0,0,0,3656,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/16/2021,676903,0,0,60251,225634,0,0,0,2675,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/17/2021,706451,0,0,29548,176613,0,0,0,2094,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/18/2021,832412,0,0,125961,166482,0,0,0,1974,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/19/2021,950635,0,0,118223,158439,1,0,0,1879,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/20/2021,1052493,0,0,101858,150356,1,0,0,1783,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/21/2021,1120258,0,0,67765,120115,1,0,0,1424,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/22/2021,1202212,0,0,81954,83651,1,0,0,992,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/23/2021,1226883,0,0,24671,78569,1,0,0,932,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/24/2021,1244653,0,0,17770,76886,1,0,0,912,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/25/2021,1302753,0,0,58100,67192,1,0,0,797,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/26/2021,1410273,0,0,107520,65663,1,0,0,779,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/27/2021,1522580,0,0,112307,67155,1,0,0,796,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/28/2021,1697575,0,0,174995,82474,2,0,0,978,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/29/2021,1928351,0,0,230776,103734,2,0,0,1230,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/30/2021,1960860,0,0,32509,104854,2,0,0,1243,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,1/31/2021,1986237,0,0,25377,105941,2,0,0,1256,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/1/2021,2136299,0,0,150062,119078,2,0,0,1412,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/2/2021,2229233,0,0,92934,116994,2,0,0,1387,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/3/2021,2343280,0,0,114047,117243,2,0,0,1390,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/4/2021,2500806,0,0,157526,114747,2,0,0,1361,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/5/2021,2559802,0,0,58996,90207,3,0,0,1070,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/6/2021,2601717,0,0,41915,91551,3,0,0,1086,Sinovac,COVID-19 Vaccine Information Platform
Turkey,TUR,2/7/2021,2610496,0,0,8779,89180,3,0,0,1057,Sinovac,COVID-19 Vaccine Information Platform
United Arab Emirates,ARE,1/5/2021,826301,0,0,0,0,8,0,0,0,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/6/2021,0,0,0,0,30698,0,0,0,3104,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/7/2021,887697,0,0,0,30698,8,0,0,3104,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/8/2021,941556,0,0,53859,38418,9,0,0,3884,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/9/2021,1020349,0,0,78793,48512,10,0,0,4905,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/10/2021,1086568,836568,250000,66219,52053,10,8,2,5263,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/11/2021,1167251,917251,250000,80683,56825,11,9,2,5745,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/12/2021,1275652,1025652,250000,108401,64193,12,10,2,6490,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/13/2021,1394580,1144580,250000,118928,76797,14,11,2,7765,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/14/2021,1527833,1277833,250000,133253,91448,15,12,2,9246,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/15/2021,1665987,1415987,250000,138154,103490,16,14,2,10464,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/16/2021,1797926,1547926,250000,131939,111082,18,15,2,11231,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/17/2021,1882778,1632778,250000,84852,113744,19,16,2,11500,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/18/2021,1971521,1721521,250000,88743,114896,19,17,2,11617,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/19/2021,2065367,1815367,250000,93846,112816,20,18,2,11407,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/20/2021,2161150,1911150,250000,95783,109510,21,19,2,11072,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/21/2021,2246069,1996069,250000,84919,102605,22,20,2,10374,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/22/2021,2339078,2089078,250000,93009,96156,23,21,2,9722,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/23/2021,2426798,2176798,250000,87720,89839,24,22,2,9083,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/24/2021,2487789,2237789,250000,60991,86430,25,22,2,8739,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/25/2021,2571091,2321091,250000,83302,85653,26,23,2,8660,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/26/2021,2677680,2427680,250000,106589,87473,27,24,2,8844,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/27/2021,2764450,2514450,250000,86770,86186,27,25,2,8714,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/28/2021,2868650,2618650,250000,104200,88940,29,26,2,8993,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/29/2021,3006606,2756606,250000,137956,95361,30,27,2,9642,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/30/2021,3114167,2864167,250000,107561,98196,31,28,2,9928,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,1/31/2021,3334162,3084162,250000,219995,120910,33,31,2,12225,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/1/2021,3440777,3190777,250000,106615,124241,34,32,2,12562,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/2/2021,0,0,0,0,117852,0,0,0,11916,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/3/2021,3564517,3314517,250000,0,114295,36,33,2,11556,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/4/2021,3849374,3599374,250000,284857,140103,38,36,2,14166,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/5/2021,0,0,0,0,145536,0,0,0,14715,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/6/2021,4201347,3951347,250000,0,155311,42,39,2,15703,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Arab Emirates,ARE,2/7/2021,4313868,4063868,250000,112521,139958,43,41,2,14151,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",National Emergency Crisis and Disaster Management Authority
United Kingdom,GBR,12/13/2020,86095,86095,0,0,0,0,0,0,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/14/2020,0,0,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/15/2020,0,0,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/16/2020,0,0,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/17/2020,0,0,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/18/2020,0,0,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/19/2020,0,0,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/20/2020,673216,673216,0,0,83874,0,0,0,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/21/2020,0,0,0,0,78602,0,0,0,1158,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/22/2020,0,0,0,0,73329,0,0,0,1080,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/23/2020,0,0,0,0,68057,0,0,0,1003,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/24/2020,0,0,0,0,62784,0,0,0,925,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/25/2020,0,0,0,0,57512,0,0,0,847,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/26/2020,0,0,0,0,52239,0,0,0,770,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/27/2020,1001985,1001985,0,0,46967,1,1,0,692,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/28/2020,0,0,0,0,48324,0,0,0,712,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/29/2020,0,0,0,0,49681,0,0,0,732,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/30/2020,0,0,0,0,51038,0,0,0,752,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,12/31/2020,0,0,0,0,52395,0,0,0,772,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/1/2021,0,0,0,0,53752,0,0,0,792,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/2/2021,0,0,0,0,55109,0,0,0,812,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/3/2021,1397251,1375417,21834,0,56467,2,2,0,832,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/4/2021,0,0,0,0,74537,0,0,0,1098,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/5/2021,0,0,0,0,92608,0,0,0,1364,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/6/2021,0,0,0,0,110678,0,0,0,1630,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/7/2021,0,0,0,0,128749,0,0,0,1897,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/8/2021,0,0,0,0,146819,0,0,0,2163,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/9/2021,0,0,0,0,164890,0,0,0,2429,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/10/2021,2677971,2286572,391399,0,182960,3,3,0,2695,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/11/2021,2843815,2431648,412167,165844,180515,4,3,0,2659,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/12/2021,3067541,2639309,428232,223726,186339,4,3,0,2745,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/13/2021,3356229,2918252,437977,288688,201443,4,4,0,2967,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/14/2021,3678180,3234946,443234,321951,221298,5,4,0,3260,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/15/2021,4006440,3559179,447261,328260,242056,5,5,0,3566,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/16/2021,4286830,3837094,449736,280390,255974,6,5,0,3771,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/17/2021,4514802,4062501,452301,227972,262404,6,5,0,3865,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/18/2021,4723443,4266577,456866,208641,268518,6,6,0,3955,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/19/2021,5070365,4609740,460625,346922,286118,7,6,0,4215,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/20/2021,5437284,4973248,464036,366919,297294,8,7,0,4379,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/21/2021,5849899,5383103,466796,412615,310246,8,7,0,4570,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/22/2021,6329968,5861351,468617,480069,331933,9,8,0,4890,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/23/2021,6822981,6353321,469660,493013,362307,10,9,0,5337,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
United Kingdom,GBR,1/24/2021,7044048,6573570,470478,221067,361321,10,9,0,5322,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
